montant,score_risque_client,is_fraud,jour,mois,jour_semaine,is_weekend,heure_num,devise_MAD,devise_USD,type_transaction_retrait,type_transaction_virement,lieu_Fès,lieu_Marrakech,lieu_Rabat,lieu_Tanger,canal_carte,canal_en ligne,canal_guichet,moyen_paiement_Cash,moyen_paiement_MasterCard,moyen_paiement_Visa,categorie_commerce_mode,categorie_commerce_santé,categorie_commerce_voyage,categorie_commerce_électronique,device_utilise_Android,device_utilise_Web,device_utilise_iOS,période_jour_Matin,période_jour_Après-midi,période_jour_Soir
-0.4271892384479409,-1.2121891254878752,0,-1.2199349055279518,-1.213195210595502,0.9988757728321299,1,-1.499546789046452,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0
-0.5750871423498085,1.5840949010124137,0,-1.2199349055279518,-1.213195210595502,0.9988757728321299,1,1.351302619787107,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1
-1.7016889222212628,0.5354883910748053,0,-1.2199349055279518,-1.213195210595502,0.9988757728321299,1,0.1509449739624506,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0
-1.3295729538965733,0.1859528877622692,0,-1.2199349055279518,-1.213195210595502,0.9988757728321299,1,1.351302619787107,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1
-0.30480140872654693,1.2345593976998774,0,-1.2199349055279518,-1.213195210595502,0.9988757728321299,1,0.30098967969053264,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0
-0.024151428635823955,1.5840949010124137,0,-1.2199349055279518,-1.213195210595502,0.9988757728321299,1,-0.14914443749371353,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0
-0.3379342419887227,-0.16358261555026687,0,-1.2199349055279518,-1.213195210595502,0.9988757728321299,1,1.351302619787107,1,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1
0.11072619037030161,1.2345593976998774,0,-1.2199349055279518,-1.213195210595502,0.9988757728321299,1,1.351302619787107,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
0.33813790957887185,1.2345593976998774,0,-1.107103338239018,-1.213195210595502,1.4990639415011986,1,-0.14914443749371353,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0
-1.73500333451808,-1.5617246288004112,0,-1.107103338239018,-1.213195210595502,1.4990639415011986,1,-0.7493232604060418,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
-0.1260671122947302,-0.16358261555026687,0,-1.107103338239018,-1.213195210595502,1.4990639415011986,1,1.5013473255151892,1,0,1,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,1
1.643107267439632,1.2345593976998774,0,-1.107103338239018,-1.213195210595502,1.4990639415011986,1,0.45103438541861474,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0
0.06855000910834864,0.5354883910748053,0,-1.107103338239018,-1.213195210595502,1.4990639415011986,1,1.5013473255151892,1,0,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1
0.6300849539228597,0.1859528877622692,0,-1.107103338239018,-1.213195210595502,1.4990639415011986,1,-1.649591494774534,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
-0.6653568451790804,0.1859528877622692,0,-1.107103338239018,-1.213195210595502,1.4990639415011986,1,0.45103438541861474,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0
0.9717597311459372,0.5354883910748053,0,-1.107103338239018,-1.213195210595502,1.4990639415011986,1,-1.34950208331837,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0
0.9679714940310697,-1.5617246288004112,0,-1.107103338239018,-1.213195210595502,1.4990639415011986,1,0.7511237968747788,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0
0.07657152999161548,-0.513118118862803,0,-1.107103338239018,-1.213195210595502,1.4990639415011986,1,-0.14914443749371353,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0
1.6874410348779099,-1.5617246288004112,0,-1.107103338239018,-1.213195210595502,1.4990639415011986,1,-1.499546789046452,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0
-1.3253895153533692,0.1859528877622692,0,-0.9942717709500843,-1.213195210595502,-1.502065070513213,0,-0.44923384894987767,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0
-1.7101198860257796,-0.513118118862803,0,-0.9942717709500843,-1.213195210595502,-1.502065070513213,0,-1.649591494774534,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0
0.9581804676533583,-1.5617246288004112,0,-0.9942717709500843,-1.213195210595502,-1.502065070513213,0,-0.5992785546779598,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0
1.089248487305247,1.2345593976998774,0,-0.9942717709500843,-1.213195210595502,-1.502065070513213,0,-0.7493232604060418,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0
-1.3443164594347927,-0.513118118862803,0,-0.9942717709500843,-1.213195210595502,-1.502065070513213,0,0.9011685026028609,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0
-0.8293120323403951,0.1859528877622692,0,-0.9942717709500843,-1.213195210595502,-1.502065070513213,0,0.0009002682343685265,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0
-1.707976541342368,0.5354883910748053,0,-0.9942717709500843,-1.213195210595502,-1.502065070513213,0,-0.8993679661341238,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0
0.01517111348367952,0.8850238943873414,0,-0.9942717709500843,-1.213195210595502,-1.502065070513213,0,1.051213208330943,0,1,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1
0.9687512157680586,1.2345593976998774,0,-0.9942717709500843,-1.213195210595502,-1.502065070513213,0,0.7511237968747788,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
0.06475465124702488,1.2345593976998774,0,-0.9942717709500843,-1.213195210595502,-1.502065070513213,0,1.6513920312432713,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
-0.5370053903003531,0.8850238943873414,0,-0.9942717709500843,-1.213195210595502,-1.502065070513213,0,0.0009002682343685265,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
-0.45324404973233823,1.5840949010124137,0,-0.8814402036611505,-1.213195210595502,-1.0018769018441445,0,1.051213208330943,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1
-1.765362637035442,-0.862653622175339,1,-0.8814402036611505,-1.213195210595502,-1.0018769018441445,0,1.351302619787107,0,1,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1
-0.7080920050378701,-1.2121891254878752,0,-0.8814402036611505,-1.213195210595502,-1.0018769018441445,0,-1.0494126718622059,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0
0.5199661703460453,-0.16358261555026687,0,-0.8814402036611505,-1.213195210595502,-1.0018769018441445,0,-0.8993679661341238,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0
1.6809931989615332,-1.5617246288004112,0,-0.8814402036611505,-1.213195210595502,-1.0018769018441445,0,0.9011685026028609,1,0,0,1,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0
1.2306166667064884,-0.862653622175339,0,-0.8814402036611505,-1.213195210595502,-1.0018769018441445,0,0.45103438541861474,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0
-1.6865715774940766,-1.5617246288004112,0,-0.8814402036611505,-1.213195210595502,-1.0018769018441445,0,-0.44923384894987767,1,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0
0.01517111348367952,-0.862653622175339,0,-0.8814402036611505,-1.213195210595502,-1.0018769018441445,0,0.45103438541861474,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,1,0
1.0043763102900154,-0.513118118862803,0,-0.8814402036611505,-1.213195210595502,-1.0018769018441445,0,0.6010790911466968,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0
0.9943787822650648,0.5354883910748053,0,-0.8814402036611505,-1.213195210595502,-1.0018769018441445,0,1.6513920312432713,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1
0.01517111348367952,-0.16358261555026687,0,-0.7686086363722168,-1.213195210595502,-0.5016887331750759,0,1.5013473255151892,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1
-0.3601972557850245,-0.16358261555026687,0,-0.7686086363722168,-1.213195210595502,-0.5016887331750759,0,0.30098967969053264,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0
-0.6970584084034962,-1.5617246288004112,0,-0.7686086363722168,-1.213195210595502,-0.5016887331750759,0,-0.7493232604060418,0,1,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,1,0,0
-1.5374311033355463,0.8850238943873414,0,-0.7686086363722168,-1.213195210595502,-0.5016887331750759,0,0.6010790911466968,1,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,1,0
-0.961619061875718,-0.513118118862803,0,-0.7686086363722168,-1.213195210595502,-0.5016887331750759,0,1.6513920312432713,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1
-0.8965461203828331,1.5840949010124137,0,-0.7686086363722168,-1.213195210595502,-0.5016887331750759,0,1.201257914059025,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1
-0.05527977177049016,-0.16358261555026687,0,-0.7686086363722168,-1.213195210595502,-0.5016887331750759,0,0.9011685026028609,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0
0.8777160326947109,-1.2121891254878752,0,-0.7686086363722168,-1.213195210595502,-0.5016887331750759,0,-0.7493232604060418,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
-0.09165254467038134,-1.5617246288004112,0,-0.7686086363722168,-1.213195210595502,-0.5016887331750759,0,-1.34950208331837,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0
-1.5652411786214753,1.2345593976998774,0,-0.7686086363722168,-1.213195210595502,-0.5016887331750759,0,-1.499546789046452,1,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0
1.6228807871298945,-1.2121891254878752,0,-0.7686086363722168,-1.213195210595502,-0.5016887331750759,0,-0.14914443749371353,1,0,0,1,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,1,0,0
1.569510792438296,0.1859528877622692,0,-0.655777069083283,-1.213195210595502,-0.0015005645060072626,0,1.6513920312432713,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1
1.0114329700284244,-1.5617246288004112,0,-0.655777069083283,-1.213195210595502,-0.0015005645060072626,0,-0.7493232604060418,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0
1.741690441756888,-1.5617246288004112,1,-0.655777069083283,-1.213195210595502,-0.0015005645060072626,0,0.7511237968747788,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0
0.15870934036754472,1.2345593976998774,1,-0.655777069083283,-1.213195210595502,-0.0015005645060072626,0,1.5013473255151892,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1
1.6405188761026879,-0.513118118862803,0,-0.655777069083283,-1.213195210595502,-0.0015005645060072626,0,0.9011685026028609,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0
-1.5023222629316872,1.2345593976998774,0,-0.655777069083283,-1.213195210595502,-0.0015005645060072626,0,0.1509449739624506,1,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0
-0.4747095399255101,-0.16358261555026687,0,-0.655777069083283,-1.213195210595502,-0.0015005645060072626,0,-1.499546789046452,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0
-0.9717305218439728,0.5354883910748053,0,-0.655777069083283,-1.213195210595502,-0.0015005645060072626,0,-0.2991891432217956,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0
-1.0764054947547796,-1.5617246288004112,0,-0.655777069083283,-1.213195210595502,-0.0015005645060072626,0,1.6513920312432713,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1
-1.2713537308680865,0.1859528877622692,0,-0.655777069083283,-1.213195210595502,-0.0015005645060072626,0,0.9011685026028609,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,1,0
0.43478780123318345,0.8850238943873414,0,-0.655777069083283,-1.213195210595502,-0.0015005645060072626,0,-1.34950208331837,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
0.9977290934728562,-1.5617246288004112,0,-0.5429455017943492,-1.213195210595502,0.49868760416306135,0,0.30098967969053264,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0
0.2785052183787661,1.2345593976998774,0,-0.5429455017943492,-1.213195210595502,0.49868760416306135,0,0.7511237968747788,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0
-1.2495322033520888,-0.862653622175339,0,-0.5429455017943492,-1.213195210595502,0.49868760416306135,0,0.0009002682343685265,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0
1.1033048408104127,-1.5617246288004112,0,-0.5429455017943492,-1.213195210595502,0.49868760416306135,0,0.0009002682343685265,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0
0.48275670973751317,-1.5617246288004112,0,-0.5429455017943492,-1.213195210595502,0.49868760416306135,0,-0.2991891432217956,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0
-0.3950533096896775,0.1859528877622692,0,-0.5429455017943492,-1.213195210595502,0.49868760416306135,0,-0.7493232604060418,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0
0.01517111348367952,0.1859528877622692,0,-0.5429455017943492,-1.213195210595502,0.49868760416306135,0,-1.649591494774534,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0
-0.8494281410800569,-1.5617246288004112,1,-0.5429455017943492,-1.213195210595502,0.49868760416306135,0,-1.34950208331837,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0
-0.5472913085567928,-0.862653622175339,0,-0.5429455017943492,-1.213195210595502,0.49868760416306135,0,0.9011685026028609,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0
1.4800991395570342,0.5354883910748053,0,-0.5429455017943492,-1.213195210595502,0.49868760416306135,0,-1.0494126718622059,1,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
-0.7410254573992634,1.5840949010124137,0,-0.5429455017943492,-1.213195210595502,0.49868760416306135,0,-1.649591494774534,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0
-0.1051926440574492,-0.862653622175339,0,-0.43011393450541546,-1.213195210595502,0.9988757728321299,1,0.45103438541861474,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0
1.3832285047625705,-0.862653622175339,0,-0.43011393450541546,-1.213195210595502,0.9988757728321299,1,0.7511237968747788,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0
0.7369958412210128,-0.862653622175339,0,-0.43011393450541546,-1.213195210595502,0.9988757728321299,1,-1.199457377590288,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
0.01517111348367952,0.5354883910748053,0,-0.43011393450541546,-1.213195210595502,0.9988757728321299,1,-1.0494126718622059,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
